,id,qty,lb
72,T0001_C00370478,215.63430118826656,324.20082351827875
73,T0001_C00370543,907.8978014934811,333.9754984969717
74,T0001_C00370617,631.0560176115957,320.4350071682927
75,T0001_C00370667,355.22062878009007,307.9299302975287
76,T0001_C00370733,756.9059260026585,326.95921929483717
77,T0001_C00370793,421.6114743121624,342.22782553026406
78,T0001_C00370837,303.24078074182205,375.6793369462306
79,T0001_C00370884,6.857625305538283,319.59962985591454
80,T0001_C00370931,24.98667417212826,358.8297820122104
81,T0001_C00371050,1.5053826014296545,420.1768602630751
82,T0001_C00371133,121.35504948693689,424.43662156298035
83,T0001_C00371191,11.35030946760653,314.905148098256
84,T0001_C00371258,483.6223332618174,386.69690192486496
85,T0001_C00371354,4669.735904310528,384.53552578035874
86,T0001_C00371407,2635.441040770562,449.1359044194888
87,T0001_C00371447,1519.4962135365356,403.8954386611976
88,T0001_C00371503,3531.826184091672,327.03056364138644
89,T0001_C00371562,17992.69599598986,400.38711159591713
90,T0001_C00371650,45084.00448980378,392.04818008473023
91,T0001_C00371709,37557.35610566321,330.43573393324397
92,T0001_C00371764,14112.460514891462,358.82859943693825
93,T0001_C00371829,50363.825390345955,441.7450549701029
94,T0001_C00371953,80316.14026816348,368.8069958588917
95,T0001_C00372046,11363.95508384945,330.6900110993668
96,T0001_C00372154,75358.73556948156,419.3414355617131
97,T0001_C00372244,9277.569508785353,430.35287672131
98,T0001_C00372296,22793.081009050762,402.26903298135517
99,T0001_C00372403,23451.202518227816,324.91796949859355
100,T0001_C00372459,20797.625556195217,310.7137700577944
101,T0001_C00372504,3124.9025298219153,354.0344129653661
102,T0001_C00372553,14479.372107164329,445.18736389445246
103,T0001_C00372598,9877.838285660719,406.76706095741247
104,T0001_C00372642,15141.79173893305,400.3355689645179
105,T0001_C00372702,20171.486125416068,418.93319713952457
106,T0001_C00372770,15943.965521792676,443.39250460318834
107,T0001_C00372816,4573.784894335019,396.1545126975179
108,T0001_C00372863,6055.468029396325,372.01077240590496
109,T0001_C00372918,16022.95907245995,337.7977732814363
110,T0001_C00372965,3500.7640704525866,443.80510221039447
111,T0001_C00373017,8433.538436442861,410.6099848254103
112,T0001_C00373063,7616.401765449686,414.6754165795
113,T0001_C00373106,6020.437392442489,342.2036913374162
114,T0001_C00373148,2210.249149645207,402.8681398514794
115,T0001_C00373199,5817.286611192127,324.52996182481957
116,T0001_C00373250,2785.546309620064,373.40723409255526
117,T0001_C00373315,29868.649507381906,348.4885014727055
118,T0001_C00373379,31377.156443504417,327.24620702263354
119,T0001_C00373429,4101.710293196748,404.29705794281966
120,T0001_C00373482,17974.383275198277,430.5961750293271
121,T0001_C00373531,5583.602535258936,344.6630610438548
122,T0001_C00373585,8072.520449140531,396.4770433422867
123,T0001_C00373649,11608.135527478093,427.5806184361202
124,T0001_C00373703,4263.976447640811,322.72213710387723
125,T0001_C00373784,10303.062056428498,342.28825833498644
126,T0001_C00373888,4671.411365953305,312.24869045563867
127,T0001_C00373940,2704.959857188449,435.5960578937383
128,T0001_C00373992,1586.9021519221458,417.35651689791376
129,T0001_C00374073,11404.076306385263,309.4877071123064
130,T0001_C00374124,4226.879792558495,444.9839177398814
131,T0001_C00374174,637.2385208459498,442.210942744094
132,T0001_C00374226,2874.646955575608,433.2256484995227
133,T0001_C00374415,5621.580885428039,423.3362714851706
134,T0001_C00374464,4872.495450496521,337.711812048908
135,T0001_C00374527,3682.007527056209,351.14340865950487
136,T0001_C00374574,721.4397622458409,443.26856124395454
137,T0001_C00374629,3986.5907512764306,376.44063242183114
138,T0001_C00374707,3148.9626391677216,418.6967642569512
139,T0001_C00374750,798.3912376294309,434.995314203822
140,T0001_C00374807,13899.823115177904,302.4238554199632
141,T0001_C00374854,6940.041728315081,374.0631317304881
142,T0001_C00374903,51.95440568140987,392.717563194974
143,T0001_C00374952,1366.5450887321356,335.09106317999954
144,T0001_C00375004,13542.234964374315,329.87143789028437
145,T0001_C00375047,4188.883581041735,365.4604856534204
146,T0001_C00375093,4398.074019518464,331.22975708074915
147,T0001_C00493027,3650.293444509235,419.76386289422214
148,T0001_C00493078,7847.419679970168,339.2314710425991
149,T0001_C00493134,17750.93367659406,323.26181834543013
150,T0001_C00493183,5538.200363383078,369.1534841385328
151,T0001_C00493239,10835.252020167954,346.8369398736837
152,T0001_C00493294,6449.231546147409,341.50267909388486
153,T0001_C00493346,3768.990070372357,385.4958507298698
154,T0001_C00493398,3230.407255563942,357.8631921823459
155,T0001_C00493453,16149.81564464339,394.47595545492277
156,T0001_C00493510,14153.653562936253,415.89591597653583
157,T0001_C00493558,2418.373850049378,362.3898690834043
158,T0001_C00493610,3706.65840648388,438.2829881898016
159,T0001_C00493653,7752.719509478378,437.0846981880091
160,T0001_C00493702,759.8166627790015,370.380236775096
161,T0001_C00493761,17395.675575331396,367.6913485186527
162,T0001_C00493811,4305.675484449826,408.73236615630276
163,T0001_C00493858,9209.32041379801,350.8802282025013
164,T0001_C00493907,9500.180657647008,370.15661445930294
165,T0001_C00493970,41438.956347995954,327.51363631493734
166,T0001_C00494030,27721.68958429091,315.75442375751595
167,T0001_C00494081,10327.18766077063,369.6758639147476
168,T0001_C00494135,33757.8775334712,437.9189434362467
169,T0001_C00494188,22984.18576308464,357.11298718804267
170,T0001_C00494240,16902.799976241087,308.97663155537657
171,T0001_C00494288,7019.7143248828315,405.3254072879719
172,T0001_C00494333,10280.983486832636,418.7014013473221
173,T0001_C00494383,14733.27515217795,321.79421645642856
174,T0001_C00494427,8355.730363975359,317.8497736816806
175,T0001_C00494480,22070.65077965484,428.0879138158192
176,T0001_C00494529,5626.348685495885,310.3693987595924
177,T0001_C00494581,7752.304677563486,364.9484888007966
178,T0001_C00494636,15127.561232963819,392.701486846983
179,T0001_C00494687,3145.831119461904,371.1674985963324
180,T0001_C00494733,2522.6184389435357,357.6507381276012
181,T0001_C00494783,8423.778024931788,382.4313898058753
182,T0001_C00494830,450.4386544481358,433.410777025237
183,T0001_C00494886,2879.030812207538,310.5031868149557
184,T0001_C00494933,2205.497894200845,318.71506996962046
185,T0001_C00494984,2902.90631341429,332.33563902444195
186,T0001_C00495029,3235.9793284428106,391.8388112122777
187,T0001_C00495076,6144.443040784802,402.2702360150951
188,T0001_C00495128,12864.915966778774,365.84581806242124
189,T0001_C00495171,3905.725934593515,393.42483015572935
190,T0001_C00495216,7297.070533455157,322.40582614794846
191,T0001_C00495266,1996.2630400528112,410.5657584900613
192,T0001_C00495331,5060.929991181418,438.6605487448643
193,T0001_C00495378,4404.742704730762,332.5141384299208
194,T0001_T0014,71895.90005785917,inf
195,T0001_T0019,11169.559911262226,inf
196,T0001_T0022,162.70700552541675,inf
197,T0001_T0024,79.01192470762093,inf
198,T0001_T0026,14.029107812036758,inf
199,T0001_T0028,464.26166824143553,inf
200,T0001_T0029,1484.5987736139632,inf
201,T0001_T0039,42.42102502293632,inf
202,T0001_T1001,232996.21961738053,inf
203,T0001_T1004,67.90074391825284,inf
204,T0002_C00123522,128.47605564010172,356.90240668534904
205,T0002_C00123620,219.0258127031724,338.2352963319359
206,T0002_C00123663,28.8272166849766,402.30773686959066
207,T0002_C00246784,11.908429876635067,370.0614226420153
208,T0002_C00246836,89.15437957060034,428.9880333825093
209,T0002_C00246942,331.9774532030775,303.49141348138284
210,T0002_C00246995,105.1240311873873,341.65692494568657
211,T0002_C00247046,450.1513411817441,413.73258502134456
212,T0002_C00247072,6.600909183763308,305.8573822167607
213,T0002_C00247123,48.38085385290269,353.54237176846283
214,T0002_C00247187,59.45223725620222,448.8871177879911
215,T0002_C00247284,1734.1229604276332,378.7349223267286
216,T0002_C00247838,227.22179977914857,392.85974268498495
217,T0002_C00247942,77.33946241885293,384.60893259033617
218,T0002_C00247989,69.33376812885139,430.0637078815287
219,T0002_C00248116,425.08183584599175,343.6900842851157
220,T0002_C00248166,18.788274492775088,347.2149204226975
221,T0002_C00248255,88.90429544616507,332.8630438815876
222,T0002_C00370478,382.89681303622643,403.098981769629
223,T0002_C00370543,595.759058781811,428.28681520181624
224,T0002_C00370617,681.7180238444406,424.7190533404463
225,T0002_C00370667,241.04123704049343,317.30664041128045
226,T0002_C00371354,658.0396089142952,432.0542760417793
227,T0002_C00371407,916.4588423652001,332.4819427214579
228,T0002_C00371447,8.981973283764537,372.8530658225282
229,T0002_C00371503,463.4477289051294,396.95847985161015
230,T0002_C00371562,126.85565035906973,394.52725045382516
231,T0002_C00371650,1297.1348300200582,387.11503705381404
232,T0002_C00371709,57.60402010689017,330.2545275701597
233,T0002_C00371764,82.52088003559389,424.77736797450063
234,T0002_C00371829,230.7681801182835,448.0742050926999
235,T0002_C00371953,1655.656795111501,423.45974545719747
236,T0002_C00372046,178.89866693756568,446.9558157627136
237,T0002_C00372154,2478.7321492884903,344.1425992945827
238,T0002_C00372244,70.8804090178556,405.8026452016664
239,T0002_C00372296,115.60974579867968,336.2118562900291
240,T0002_C00372403,805.1974461244005,351.8399173106492
241,T0002_C00372459,116.75757025741059,319.07310475733414
242,T0002_C00372504,41.441457998350295,364.9190400388369
243,T0002_C00372553,37.52878509473336,401.3060885370873
244,T0002_C00372598,27.632722335318707,356.38762615703234
245,T0002_C00372642,1.3801136303824026,430.8261410214431
246,T0002_C00372702,631.3401592014696,366.66754132345835
247,T0002_C00372770,131.1440960660762,336.3201460453427
248,T0002_C00372816,26.847764362039054,436.99953117610846
249,T0002_C00372863,1441.2722410337276,398.96998361986545
250,T0002_C00372918,106.93224236241689,338.23662066318684
251,T0002_C00372965,44.913748488750805,405.3992735220729
252,T0002_C00373017,86.35635243754656,376.595725039128
253,T0002_C00373063,43.94495567195881,419.8618902421113
254,T0002_C00373106,29.22465549821031,331.8583095561029
255,T0002_C00373148,23.646359969978157,306.13407425359685
256,T0002_C00373250,48.54339860779621,309.21583337412443
257,T0002_C00373315,284.75318146618673,308.5000037907539
258,T0002_C00373379,386.8977401815265,369.6731815752589
259,T0002_C00373482,119.6787709272038,397.9329114359788
260,T0002_C00373585,70.23945317480822,318.3425262725618
261,T0002_C00373649,240.35448098733647,353.61898269109037
262,T0002_C00373703,69.4059205400538,332.77812647217945
263,T0002_C00373784,88.87855122837195,369.32784908206605
264,T0002_C00373888,128.7747014743653,329.7518985824064
265,T0002_C00373940,54.00153373968502,390.81321836696424
266,T0002_C00373992,83.31692876294548,379.52356802430563
267,T0002_C00374073,547.3974590079331,372.60181797904335
268,T0002_C00374124,33.88839437604889,413.1761835891189
269,T0002_C00374174,17.05358903483691,369.27085367433637
270,T0002_C00374226,49.334552788850665,397.07421933062625
271,T0002_C00374356,71.10994068580298,349.1898437123139
272,T0002_C00374415,78.97988144609049,419.5429023808238
273,T0002_C00374464,27.465940749531292,339.8970760557063
274,T0002_C00374527,15.200576333770986,353.59134191507303
275,T0002_C00374574,27.92929781944691,401.6473849083151
276,T0002_C00374629,35.260486747315106,429.5421052509655
277,T0002_C00374750,8.99895346251301,387.8236207898952
278,T0002_C00374807,162.66453464636842,424.7730701242544
279,T0002_C00374854,78.5714014317875,423.6225260708305
280,T0002_C00374952,113.74574658503103,356.0891562134314
281,T0002_C00375004,81.36681144562262,449.5497624908905
282,T0002_C00375047,102.59730493834951,369.6633251602285
283,T0002_C00493027,12.008818637733862,410.763264822997
284,T0002_C00493078,120.67009759174219,361.0859726498289
285,T0002_C00493134,113.21251407720239,437.6816822518225
286,T0002_C00493183,15.604902008773294,336.3318482803106
287,T0002_C00493239,427.68220233992344,406.09572592488956
288,T0002_C00493294,248.14026065999317,390.37527543998544
289,T0002_C00493346,37.19944107801355,434.22983333643407
290,T0002_C00493398,56.92277336906242,302.55259390451556
291,T0002_C00493453,45.632146278408364,379.81708610686485
292,T0002_C00493510,160.48706722987424,343.430958917223
293,T0002_C00493558,363.0278207741621,442.41490359276816
294,T0002_C00493610,519.0201717698241,328.7164361367359
295,T0002_C00493653,68.15700586652449,322.1706517141163
296,T0002_C00493761,1616.1898724684431,448.93199407818094
297,T0002_C00493811,10.388433348997715,331.70291316926995
298,T0002_C00493858,26.586297498856847,441.20662857483035
299,T0002_C00493970,211.5878167780598,326.60530843948567
300,T0002_C00494030,146.43478605087276,325.42238559769675
301,T0002_C00494081,24.89687488413446,389.1595655357258
302,T0002_C00494135,18.165120130585283,310.9699152467404
303,T0002_C00494240,102.17177388707013,331.5126588938168
304,T0002_C00494288,21.297088763793866,372.7799540634548
305,T0002_C00494333,90.56477773870766,433.2155026840502
306,T0002_C00494383,50.06547370269238,372.4715520181836
307,T0002_C00494427,14.293544117401145,303.4150429631994
308,T0002_C00494480,207.7322618440585,309.1137849135499
309,T0002_C00494529,1184.755481681741,355.9032809966128
310,T0002_C00494581,1128.9421991435083,416.3681304823524
311,T0002_C00494636,51.72229003396876,424.5828951796372
312,T0002_C00494687,584.8744782437811,301.3211238347066
313,T0002_C00494733,397.7496819661717,398.7786929379699
314,T0002_C00494783,65.78607624947908,436.32228809133744
315,T0002_C00494886,120.89672216891238,416.14602498622054
316,T0002_C00494933,66.15621260385075,335.73790957559004
317,T0002_C00495029,36.72636468715534,402.8680860518037
318,T0002_C00495076,18.8095709492434,418.41979799689904
319,T0002_C00495128,61.86243866318032,373.85820913484594
320,T0002_C00495171,34.977727147055,364.9513525371677
321,T0002_C00495216,10.34655698712586,398.9461623862196
322,T0002_C00495266,417.3279095059623,402.4363461588649
323,T0002_C00495331,891.452672147569,401.71066177665443
324,T0002_C00495378,33.691169570680565,341.49373675702975
325,T0002_T0020,5.733075766216591,inf
326,T0002_T0021,530.4705633087423,inf
327,T0002_T0022,808.2490561512632,inf
328,T0003_C00120540,175.37938240687606,319.0786923331877
329,T0003_C00120594,1318.0678551234134,318.193068922525
330,T0003_C00120669,6252.130476545177,340.77206785637327
331,T0003_C00120786,484.0803298599112,328.54918988937123
332,T0003_C00120849,601.7299533787567,316.2689863521943
333,T0003_C00121055,515.5572132470768,322.3169459719105
334,T0003_C00121142,1031.3165518865728,393.3450770527198
335,T0003_C00121225,686.5805948998557,414.37669748215046
336,T0003_C00121290,1402.9569510134634,315.79135164309037
337,T0003_C00121355,305.43437023667565,334.10844803388756
338,T0003_C00121408,335.92910650419293,374.55920654807574
339,T0003_C00121454,386.1844974024091,390.61139291328095
340,T0003_C00121510,1508.5876955105941,338.1070425365473
341,T0003_C00121578,360.7216628565245,434.9176702080637
342,T0003_C00121647,791.3211090561948,304.54536661171124
343,T0003_C00121700,258.9263060945511,341.3429876809564
344,T0003_C00121759,536.8980149842173,338.1632627933087
345,T0003_C00121944,1345.6859389819442,308.8563646694601
346,T0003_C00121996,574.1936540582207,442.3820766054878
347,T0003_C00122057,385.97731837158767,319.2428164900714
348,T0003_C00122129,2732.2220092129796,380.296682035398
349,T0003_C00122174,260.70401990506906,330.5126309719851
350,T0003_C00122276,325.81964141825637,352.5796005562667
351,T0003_C00122365,434.0795297101479,392.31345283447666
352,T0003_C00122425,188.68073969470538,418.4702375796933
353,T0003_C00122471,130.3960143481207,309.3361949195437
354,T0003_C00122522,121.43600105943496,305.6553079095031
355,T0003_C00122568,242.01298335783196,372.9280874963347
356,T0003_C00122619,279.58590913888895,345.6364114078096
357,T0003_C00122712,582.4763051963761,437.80526942971676
358,T0003_C00122761,111.5073135964445,347.0148511283692
359,T0003_C00122851,174.77840729581635,301.62056197711826
360,T0003_C00122913,1584.4593181600842,359.0351132538229
361,T0003_C00123014,1046.2381839358325,306.017977231191
362,T0003_C00123092,73.62319077824014,398.57393303376716
363,T0003_C00123137,175.95563700920036,403.089441184559
364,T0003_C00123185,40.87366595271622,351.6964613657136
365,T0003_C00123226,191.5719673506284,310.88738872566796
366,T0003_C00123283,1751.1279657316936,377.71451853107345
367,T0003_C00123330,169.60845420743368,337.40333488950034
368,T0003_C00123398,118.04699748137408,421.13736994479746
369,T0003_C00123466,274.701855349851,395.8582916098129
370,T0003_C00123522,116.31663134965433,376.3835011915997
371,T0003_C00123562,90.97885235388193,406.5639557565949
372,T0003_C00123620,5.777748049393565,434.19183353746735
373,T0003_C00123663,4.660260608719305,362.4761936952287
374,T0003_C00123744,31.324279286578637,312.4350748764833
375,T0003_C00123864,1435.2123785644249,403.4931268554328
376,T0003_C00123928,115.28581515797117,411.5740310561887
377,T0003_C00124056,173.66126747558798,354.88734897595253
378,T0003_C00124115,26.14100399848048,428.73511329083027
379,T0003_C00124178,546.2342317328988,321.8984219401838
380,T0003_C00124332,379.3312217233928,369.1029351349946
381,T0003_C00124459,2151.416595667786,335.1888529673049
382,T0003_C00124573,4467.971870861825,386.196965865653
383,T0003_C00124652,3469.2661140508985,319.1178274083783
384,T0003_C00124758,2637.2132442364027,383.8326911790651
385,T0003_C00124869,6489.2200501157795,436.44964321036616
386,T0003_C00124962,236.50956055529912,353.84566194366573
387,T0003_C00125025,926.1258443690139,383.3684621352172
388,T0003_C00125100,2044.0719738105533,414.1536266112274
389,T0003_C00243814,1202.9490998761057,380.8535547454592
390,T0003_C00244144,1604.1175944920813,431.5802247264249
391,T0003_C00245172,164.710960102074,435.70355942843963
392,T0003_C00245239,217.23304919421346,413.0690737032117
393,T0003_C00245287,170.93075285804585,339.7187227278063
394,T0003_C00245386,1623.2495650392207,445.3014797118597
395,T0003_C00245458,24.923211106675875,417.8987162164701
396,T0003_C00245527,608.2124781427885,308.6841576903861
397,T0003_C00245616,1084.0129599608254,337.665562729397
398,T0003_C00245897,2216.181677888656,410.37653676753337
399,T0003_C00245969,2987.725679660238,387.4545509180741
400,T0003_C00246047,190.76845612681024,419.27348264903685
401,T0003_C00246160,11663.683758142826,386.1823841239942
402,T0003_C00246232,1747.4268498026838,337.28163963191474
403,T0003_C00246324,503.69925520122666,352.2995810878567
404,T0003_C00246431,4710.682638078537,443.22240064766453
405,T0003_C00246564,9930.155088729121,391.53203001730094
406,T0003_C00246678,18.22957940677106,371.0888033704984
407,T0003_C00246732,5.251687066171878,445.12360428817954
408,T0003_C00246784,6.675874636857447,417.487277688069
409,T0003_C00246836,8.774390552998542,373.273534770766
410,T0003_C00246894,423.60713221702855,436.025276582426
411,T0003_C00246942,414.0140013541084,330.30395638054597
412,T0003_C00246995,317.29836684713734,374.83462764224487
413,T0003_C00247046,483.1935347362746,327.1541696547147
414,T0003_C00247072,140.9443472767723,310.91459603090374
415,T0003_C00247123,1462.7052978315048,327.8748364655088
416,T0003_C00247187,1381.4290026633066,310.23643147037143
417,T0003_C00247226,1102.62708717256,410.24232039840734
418,T0003_C00247284,5298.675483556777,415.53534053731977
419,T0003_C00247328,34.95628965815734,409.17461713549636
420,T0003_C00247548,919.3686130764225,377.1261894895164
421,T0003_C00247624,368.4746517625671,317.84499730758216
422,T0003_C00247718,6197.087440462196,393.71913877987606
423,T0003_C00247785,5.594652650805446,313.69980350448566
424,T0003_C00247838,6.535481064750734,329.78273507444413
425,T0003_C00247892,26.59605663704964,438.0588614470864
426,T0003_C00247942,50.79473534314185,449.0108896542091
427,T0003_C00247989,47.29639761229928,390.1862594145854
428,T0003_C00248057,5.082464676881133,358.03203963109394
429,T0003_C00248116,6.719701210018779,341.8268619610778
430,T0003_C00248166,65.3581206262531,317.6778233837019
431,T0003_C00248218,1.4785371115852701,394.7530634844054
432,T0003_C00248255,175.24586409877003,312.4355274152405
433,T0003_C00370478,127.51435300046342,307.3171539464974
434,T0003_C00370543,60.783156240584084,302.7694196996395
435,T0003_C00370617,1658.209702425218,388.1325814544131
436,T0003_C00370667,741.346728410272,359.5398835436586
437,T0003_C00370733,681.913012177991,421.2206023494607
438,T0003_C00370793,549.7333382115545,381.51996759201995
439,T0003_C00370837,382.1103008494456,379.77072346991446
440,T0003_C00371258,9.466003134534668,437.34979926689334
441,T0003_C00371354,307.7701949382306,356.3862953305703
442,T0003_C00371407,102.87054425712667,425.8747575363384
443,T0003_C00371447,51.19011413148835,376.21339544590904
444,T0003_C00371503,160.31734051621825,347.0526251276946
445,T0003_C00371562,144.16950640594823,376.6951375401583
446,T0003_C00371650,20.864680617494166,309.23040227549217
447,T0003_C00371709,34.1604846370009,319.2173119383452
448,T0003_C00371764,5.205177908894821,418.10236937698784
449,T0003_C00371829,28.74312503833181,361.83950765832486
450,T0003_C00371953,109.02368689963927,445.5819205658741
451,T0003_C00372046,33.461697420793044,302.01760806584576
452,T0003_C00372154,1966.6408748364472,426.3505198838917
453,T0003_C00372244,4284.804460201934,438.81694508040584
454,T0003_C00372296,21.312509139866147,425.9850837534047
455,T0003_C00372403,6533.728568838554,379.2052682128317
456,T0003_C00372459,2336.392058519382,345.42659134037484
457,T0003_C00372504,15.395507972928392,303.8263956577251
458,T0003_C00372553,7.260393671432401,319.9936248738294
459,T0003_C00372598,1.8895879230852781,385.9419123460912
460,T0003_C00372642,7.945727414818232,349.7140909848695
461,T0003_C00372702,60.112793259356174,412.3463997315634
462,T0003_C00372770,2957.4482439989965,373.12227210943973
463,T0003_C00372816,1898.6773201710987,313.6672575690418
464,T0003_C00372863,2.2481347094279625,423.43063693201697
465,T0003_C00372918,8.971819179574231,443.88141167943394
466,T0003_C00372965,929.0871292996011,302.97629277201247
467,T0003_C00373017,15.176208703432797,322.19025427036775
468,T0003_C00373063,3.5756627078985233,315.31663590616523
469,T0003_C00373106,1868.0166805926822,340.5527590469835
470,T0003_C00373199,21.339729047036577,327.8932182556932
471,T0003_C00373250,16.85452280559919,410.78102911374947
472,T0003_C00373315,119.36683543888752,328.2829093980673
473,T0003_C00373379,42.588727513654305,433.87672286055135
474,T0003_C00373429,2140.9457783799644,439.26385237202123
475,T0003_C00373482,15.365211454447921,320.3909831999861
476,T0003_C00373531,4.075577516951284,437.3390454828385
477,T0003_C00373585,16.469862814599608,337.01418411322084
478,T0003_C00373649,2346.8651902214838,393.2933278023505
479,T0003_C00373703,1897.1614571118407,437.1284646913931
480,T0003_C00374629,9.048751418421531,382.7429225032417
481,T0003_C00374807,150.28849846229602,343.3318432202314
482,T0003_C00374854,42.17177027432512,335.72366456959134
483,T0003_C00374903,22.309947400588953,394.38597237004234
484,T0003_C00374952,4.81828436572652,375.26337251217956
485,T0003_C00375004,54.05547902845737,312.7688489911865
486,T0003_C00375047,1796.3442604107258,424.49300671470854
487,T0003_C00375093,524.3921722037915,367.68719105363976
488,T0003_C00493027,7.1614675449593515,364.9208603331308
489,T0003_C00493078,1246.2740052626157,353.0085798113221
490,T0003_C00493134,12.46735129100086,419.96116114818955
491,T0003_C00493183,151.80387255367825,426.90276145705127
492,T0003_C00493239,25.859601266372078,328.85453402699403
493,T0003_C00493294,2859.619853477361,391.94673117470836
494,T0003_C00493346,13.653084679394846,388.27854331555244
495,T0003_C00493398,2.5443387080349895,348.68893466142293
496,T0003_C00493453,37.12304738421295,394.6450377300862
497,T0003_C00493510,38.82033517947017,327.09911511892835
498,T0003_C00493558,3.8277738256012928,311.2809125145831
499,T0003_C00493610,67.26696768336876,393.4240544555271
500,T0003_C00493653,23.89079842556444,408.24504267724535
501,T0003_C00493702,128.19125103741496,425.41858502363203
502,T0003_C00493761,241.45288547039826,408.9023211663417
503,T0003_C00493811,113.20079643224308,333.98909756939526
504,T0003_C00493907,27.491028799958094,446.2307991494332
505,T0003_C00493970,62.53061134952818,306.9036881545854
506,T0003_C00494030,32.42121011941137,445.4501143903831
507,T0003_C00494081,1.583232613366912,352.91661242930047
508,T0003_C00494135,3365.637886105942,371.6624200144368
509,T0003_C00494188,4724.426672174361,366.48356968323566
510,T0003_C00494240,13.342678108787132,420.3371981554192
511,T0003_C00494288,3803.082332633012,372.72703800418407
512,T0003_C00494333,1.7468703002758363,390.3455737657153
513,T0003_C00494383,45.654171793923744,399.0485218572419
514,T0003_C00494480,4.844917079880416,411.6159033556096
515,T0003_C00494529,116.7544208113973,327.9063932890837
516,T0003_C00494581,182.18592323298256,353.5684420056715
517,T0003_C00494636,170.40581858315798,305.45521222905154
518,T0003_C00494687,198.00345606942867,343.36976430103476
519,T0003_C00494733,624.5664349821519,302.4204550677212
