,id,qty,lb
245,T0002_C00372642,1.38011363,1.0428904295578905
246,T0002_C00372702,631.3401592,477.85472613941243
247,T0002_C00372770,131.1440961,65.64929211323899
248,T0002_C00372816,26.84776436,20.787595054613973
249,T0002_C00372863,1441.272241,1044.4684235536063
250,T0002_C00372918,106.9322424,69.33328371191892
251,T0002_C00372965,44.91374849,43.71809029766309
252,T0002_C00373017,86.35635244,69.0000133668909
253,T0002_C00373063,43.94495567,25.040860474293577
254,T0002_C00373106,29.2246555,24.520302540005947
255,T0002_C00373148,23.64635997,21.497747140455065
256,T0002_C00373250,48.54339861,42.47808200678443
257,T0002_C00373315,284.7531815,226.45639388662062
258,T0002_C00373379,386.8977402,282.7699451849746
259,T0002_C00373482,119.6787709,115.7067123927778
260,T0002_C00373585,70.23945317,54.66729504679484
261,T0002_C00373649,240.354481,221.77724181961634
262,T0002_C00373703,69.40592054,62.530903907372064
263,T0002_C00373784,88.87855123,49.98490111536218
264,T0002_C00373888,128.7747015,117.25805194470958
265,T0002_C00373940,54.00153374,49.836830474604234
266,T0002_C00373992,83.31692876,46.456685998817555
267,T0002_C00374073,547.397459,367.2315926404074
268,T0002_C00374124,33.88839438,23.668853707647497
269,T0002_C00374174,17.05358903,12.227971058622638
270,T0002_C00374226,49.33455279,45.46678937176202
271,T0002_C00374356,71.10994069,57.70168003314609
272,T0002_C00374415,78.97988145,60.70671492796256
273,T0002_C00374464,27.46594075,16.15318176598133
274,T0002_C00374527,15.20057633,7.608430147063023
275,T0002_C00374574,27.92929782,24.347965997566295
276,T0002_C00374629,35.26048675,25.827406470087592
277,T0002_C00374750,8.998953463,8.028159266704675
278,T0002_C00374807,162.6645346,130.04035878129014
279,T0002_C00374854,78.57140143,40.78102896811911
280,T0002_C00374952,113.7457466,70.49254684820099
281,T0002_C00375004,81.36681145,70.10923203487613
282,T0002_C00375047,102.5973049,101.83374293750454
283,T0002_C00493027,12.00881864,11.76722748517126
284,T0002_C00493078,120.6700976,113.39122276451234
285,T0002_C00493134,113.2125141,102.32511603744048
286,T0002_C00493183,15.60490201,8.710356195736749
287,T0002_C00493239,427.6822023,312.7612245788678
288,T0002_C00493294,248.1402607,126.01734994373268
289,T0002_C00493346,37.19944108,23.601751046922395
290,T0002_C00493398,56.92277337,45.646009255247826
291,T0002_C00493453,45.63214628,36.852452151544746
292,T0002_C00493510,160.4870672,130.28619394028124
293,T0002_C00493558,363.0278208,355.27513857809646
294,T0002_C00493610,519.0201718,268.5328957394986
295,T0002_C00493653,68.15700587,41.355748192274056
296,T0002_C00493761,1616.189872,1599.7860890673726
297,T0002_C00493811,10.38843335,8.7984535033338
298,T0002_C00493858,26.5862975,17.652444393057
299,T0002_C00493970,211.5878168,116.83852790384834
300,T0002_C00494030,146.4347861,136.93147060197828
301,T0002_C00494081,24.89687488,15.580898972152246
302,T0002_C00494135,18.16512013,16.63124928030612
303,T0002_C00494240,102.1717739,61.540581645603446
304,T0002_C00494288,21.29708876,13.970439149140981
305,T0002_C00494333,90.56477774,77.9233299284648
306,T0002_C00494383,50.0654737,32.22055178758652
307,T0002_C00494427,14.29354412,8.541380352684838
308,T0002_C00494480,207.7322618,173.36562932399923
309,T0002_C00494529,1184.755482,600.7958936097157
310,T0002_C00494581,1128.942199,806.4536606373348
311,T0002_C00494636,51.72229003,48.08934643759878
312,T0002_C00494687,584.8744782,507.8503628770286
313,T0002_C00494733,397.749682,330.6907369459322
314,T0002_C00494783,65.78607625,53.32096984555039
315,T0002_C00494886,120.8967222,99.8302112282829
316,T0002_C00494933,66.1562126,58.58521552990998
317,T0002_C00495029,36.72636469,33.08893274305659
318,T0002_C00495076,18.80957095,16.896887124275615
319,T0002_C00495128,61.86243866,54.08486900813412
320,T0002_C00495171,34.97772715,21.804072087212475
321,T0002_C00495216,10.34655699,6.161323693547801
322,T0002_C00495266,417.3279095,342.1220286120787
323,T0002_C00495331,891.4526721,472.8195922544827
324,T0002_C00495378,33.69116957,22.405651440111722
325,T0002_T0020,5.733075766,4.219440602776231
326,T0002_T0021,530.4705633,445.207625575722
327,T0002_T0022,808.2490562,476.7484910070866
328,T0003_C00120540,175.3793824,157.32000507581714
329,T0003_C00120594,1318.067855,1086.213009359607
330,T0003_C00120669,6252.130477,5217.656359073781
331,T0003_C00120786,484.0803299,396.2103496758021
332,T0003_C00120849,601.7299534,333.26494964224923
333,T0003_C00121055,515.5572132,369.2563796277466
334,T0003_C00121142,1031.316552,828.6581903927301
335,T0003_C00121225,686.5805949,492.9243294090811
336,T0003_C00121290,1402.956951,1311.9907819278867
337,T0003_C00121355,305.4343702,206.3442257002254
338,T0003_C00121408,335.9291065,298.5470008199
339,T0003_C00121454,386.1844974,283.29835969198405
340,T0003_C00121510,1508.587696,763.000978093026
341,T0003_C00121578,360.7216629,257.2593161803922
342,T0003_C00121647,791.3211091,507.18076169657587
343,T0003_C00121700,258.9263061,161.70587159529805
344,T0003_C00121759,536.898015,381.92288194343604
345,T0003_C00121944,1345.685939,1236.192042988288
346,T0003_C00121996,574.1936541,342.379154227194
347,T0003_C00122057,385.9773184,376.2156066372048
348,T0003_C00122129,2732.222009,2538.9673759152097
349,T0003_C00122174,260.7040199,169.21268672713322
350,T0003_C00122276,325.8196414,206.10570632272047
351,T0003_C00122365,434.0795297,273.9222804815079
352,T0003_C00122425,188.6807397,145.30682819287992
353,T0003_C00122471,130.3960143,121.03718006971069
354,T0003_C00122522,121.4360011,91.15193112144898
355,T0003_C00122568,242.0129834,239.57426493353924
356,T0003_C00122619,279.5859091,144.65097242294095
357,T0003_C00122712,582.4763052,388.185253063311
358,T0003_C00122761,111.5073136,84.14803194098675
359,T0003_C00122851,174.7784073,99.79701066730321
360,T0003_C00122913,1584.459318,821.1880583016989
361,T0003_C00123014,1046.238184,763.2487445228544
362,T0003_C00123092,73.62319078,51.577368734284
363,T0003_C00123137,175.955637,104.37390971813072
364,T0003_C00123185,40.87366595,36.88835260539864
365,T0003_C00123226,191.5719674,132.01206974380784
366,T0003_C00123283,1751.127966,1667.0057991956942
367,T0003_C00123330,169.6084542,111.52468962526368
368,T0003_C00123398,118.0469975,70.2615132402756
369,T0003_C00123466,274.7018553,163.571922575311
370,T0003_C00123522,116.3166313,92.62669788092798
371,T0003_C00123562,90.97885235,63.21307639881085
372,T0003_C00123620,5.777748049,5.194818363573798
373,T0003_C00123663,4.660260609,4.3383194747636935
374,T0003_C00123744,31.32427929,21.407188322152077
375,T0003_C00123864,1435.212379,765.2806854287641
376,T0003_C00123928,115.2858152,61.34284972251698
377,T0003_C00124056,173.6612675,144.45122059310083
378,T0003_C00124115,26.141004,16.268353434789667
379,T0003_C00124178,546.2342317,303.1006049793289
380,T0003_C00124332,379.3312217,192.820545618543
381,T0003_C00124459,2151.416596,1110.6336980542724
382,T0003_C00124573,4467.971871,3461.1733245854743
383,T0003_C00124652,3469.266114,1979.1198009613847
384,T0003_C00124758,2637.213244,1725.4232067050502
385,T0003_C00124869,6489.22005,4492.087822331168
386,T0003_C00124962,236.5095606,212.41953300496724
387,T0003_C00125025,926.1258444,843.5288521703703
388,T0003_C00125100,2044.071974,1840.813643562157
389,T0003_C00243814,1202.9491,1189.5680767720667
390,T0003_C00244144,1604.117594,1402.3728327379783
391,T0003_C00245172,164.7109601,146.46379852306833
392,T0003_C00245239,217.2330492,190.2461931552019
393,T0003_C00245287,170.9307529,110.037555569695
394,T0003_C00245386,1623.249565,1338.6147181024005
395,T0003_C00245458,24.92321111,14.473403567469429
396,T0003_C00245527,608.2124781,465.19079892671755
397,T0003_C00245616,1084.01296,591.5522516591839
398,T0003_C00245897,2216.181678,1765.970772549484
399,T0003_C00245969,2987.72568,1849.173138685931
400,T0003_C00246047,190.7684561,155.88045749864514
401,T0003_C00246160,11663.68376,7692.474655902525
402,T0003_C00246232,1747.42685,1250.389473330711
403,T0003_C00246324,503.6992552,333.33493255630555
404,T0003_C00246431,4710.682638,4355.463441606775
405,T0003_C00246564,9930.155089,5328.996253687759
406,T0003_C00246678,18.22957941,11.40602072984184
407,T0003_C00246732,5.251687066,3.133542021461426
408,T0003_C00246784,6.675874637,4.339650719180108
409,T0003_C00246836,8.774390553,7.477922918470856
410,T0003_C00246894,423.6071322,396.11184411826997
411,T0003_C00246942,414.0140014,368.7622477282529
412,T0003_C00246995,317.2983668,246.51577155363643
413,T0003_C00247046,483.1935347,356.1033002819482
414,T0003_C00247072,140.9443473,98.6999834928505
415,T0003_C00247123,1462.705298,1362.9263876632504
416,T0003_C00247187,1381.429003,996.6553296399192
417,T0003_C00247226,1102.627087,798.781632437814
418,T0003_C00247284,5298.675484,3129.8764636993874
419,T0003_C00247328,34.95628966,30.71837460627946
420,T0003_C00247548,919.3686131,487.86349180880836
421,T0003_C00247624,368.4746518,344.4763407979011
422,T0003_C00247718,6197.08744,4900.5805053094155
423,T0003_C00247785,5.594652651,2.864845569658291
424,T0003_C00247838,6.535481065,6.203527576092654
425,T0003_C00247892,26.59605664,16.458409351027168
426,T0003_C00247942,50.79473534,39.01831027179315
427,T0003_C00247989,47.29639761,23.781181253416545
428,T0003_C00248057,5.082464677,5.031299433838784
429,T0003_C00248116,6.71970121,5.270748455330842
430,T0003_C00248166,65.35812063,62.910431318563774
431,T0003_C00248218,1.478537112,1.3905091864922376
432,T0003_C00248255,175.2458641,140.06797947907216
433,T0003_C00370478,127.514353,114.40020774066264
434,T0003_C00370543,60.78315624,43.85024528147227
435,T0003_C00370617,1658.209702,1200.1801329982175
436,T0003_C00370667,741.3467284,457.9139819297041
437,T0003_C00370733,681.9130122,532.2191246524161
438,T0003_C00370793,549.7333382,482.9411215537111
439,T0003_C00370837,382.1103008,254.82001947032325
440,T0003_C00371258,9.466003135,8.633664915777763
441,T0003_C00371354,307.7701949,191.08158089415733
442,T0003_C00371407,102.8705443,77.10495993880095
443,T0003_C00371447,51.19011413,31.06661532426797
444,T0003_C00371503,160.3173405,159.39259535659232
445,T0003_C00371562,144.1695064,137.26854161539137
446,T0003_C00371650,20.86468062,12.404227632371155
447,T0003_C00371709,34.16048464,26.224260267726113
448,T0003_C00371764,5.205177909,5.17283467032263
449,T0003_C00371829,28.74312504,25.752733084318052
450,T0003_C00371953,109.0236869,91.82099993089554
451,T0003_C00372046,33.46169742,26.57350594619588
452,T0003_C00372154,1966.640875,1897.3798609606438
453,T0003_C00372244,4284.80446,3599.2160402113623
454,T0003_C00372296,21.31250914,18.795358070591657
455,T0003_C00372403,6533.728569,3468.076391015447
456,T0003_C00372459,2336.392059,1560.8211877373863
457,T0003_C00372504,15.39550797,11.38232889110024
458,T0003_C00372553,7.260393671,4.418195636264846
459,T0003_C00372598,1.889587923,1.7193535883011457
460,T0003_C00372642,7.945727415,7.226269899945741
461,T0003_C00372702,60.11279326,41.971034582478914
462,T0003_C00372770,2957.448244,1557.233072749105
463,T0003_C00372816,1898.67732,1431.576076386967
464,T0003_C00372863,2.248134709,1.422358876127875
465,T0003_C00372918,8.97181918,7.271170993959385
466,T0003_C00372965,929.0871293,658.192179963441
467,T0003_C00373017,15.1762087,13.74309562073207
468,T0003_C00373063,3.575662708,1.9231789223792946
469,T0003_C00373106,1868.016681,1258.0672771222762
470,T0003_C00373199,21.33972905,14.690918487100983
471,T0003_C00373250,16.85452281,16.401832879657682
472,T0003_C00373315,119.3668354,99.40472887199621
473,T0003_C00373379,42.58872751,24.15444110489078
474,T0003_C00373429,2140.945778,1844.3550907671354
475,T0003_C00373482,15.36521145,14.964069559911785
476,T0003_C00373531,4.075577517,2.7964215901777556
477,T0003_C00373585,16.46986281,15.336077939124015
478,T0003_C00373649,2346.86519,2178.4153643802647
479,T0003_C00373703,1897.161457,1683.2349667540666
480,T0003_C00374629,9.048751418,8.712198981900121
481,T0003_C00374807,150.2884985,85.24949951830226
482,T0003_C00374854,42.17177027,28.60559241993425
483,T0003_C00374903,22.3099474,16.59028677505845
484,T0003_C00374952,4.818284366,4.648366008636682
485,T0003_C00375004,54.05547903,51.14443332614378
486,T0003_C00375047,1796.34426,1450.0775647105668
487,T0003_C00375093,524.3921722,409.30636080637095
488,T0003_C00493027,7.161467545,5.351540208262031
489,T0003_C00493078,1246.274005,914.77678330577
490,T0003_C00493134,12.46735129,7.876731401933709
491,T0003_C00493183,151.8038726,98.6685225139717
492,T0003_C00493239,25.85960127,19.798630176768388
493,T0003_C00493294,2859.619853,2108.4997336268484
494,T0003_C00493346,13.65308468,10.357775418937877
495,T0003_C00493398,2.544338708,2.3752841093109334
496,T0003_C00493453,37.12304738,36.41035682504413
497,T0003_C00493510,38.82033518,23.776261687483334
498,T0003_C00493558,3.827773826,2.3970479038118135
499,T0003_C00493610,67.26696768,42.81574570499605
500,T0003_C00493653,23.89079843,14.812931735581712
501,T0003_C00493702,128.191251,117.52145596510317
502,T0003_C00493761,241.4528855,165.52288947568135
503,T0003_C00493811,113.2007964,68.3808504031059
504,T0003_C00493907,27.4910288,15.38949102395018
505,T0003_C00493970,62.53061135,34.10956171897509
506,T0003_C00494030,32.42121012,27.865229682080383
507,T0003_C00494081,1.583232613,0.9257584838245081
508,T0003_C00494135,3365.637886,2935.890863715589
509,T0003_C00494188,4724.426672,4094.0626333509913
510,T0003_C00494240,13.34267811,6.806308475235734
511,T0003_C00494288,3803.082333,2980.2831062224395
512,T0003_C00494333,1.7468703,1.7013161180809744
513,T0003_C00494383,45.65417179,33.50815636702121
514,T0003_C00494480,4.84491708,4.483227461010525
515,T0003_C00494529,116.7544208,84.63906935480497
516,T0003_C00494581,182.1859232,167.76361674928617
517,T0003_C00494636,170.4058186,85.48311466013362
518,T0003_C00494687,198.0034561,133.96443149511708
519,T0003_C00494733,624.566435,590.5011143718857
520,T0003_C00494783,19.85905371,19.101021410105023
521,T0003_C00494830,418.2249324,392.82213480295127
522,T0003_C00494886,1447.700194,1315.9690117605614
523,T0003_C00494933,1123.99998,1009.3042368563633
524,T0003_C00494984,49.48516255,38.313046878908615
525,T0003_C00495029,1135.533227,951.0209798041693
526,T0003_C00495076,48.21674892,34.22048469331607
527,T0003_C00495128,16.31365323,12.29143292825688
528,T0003_C00495171,878.219605,528.4073348760543
529,T0003_C00495216,87.75973641,83.63794559789257
530,T0003_C00495266,345.5497162,176.67078111950366
531,T0003_C00495331,112.3554961,81.60684842863496
532,T0003_C00495378,2.748627929,2.7091836700621186
533,T0003_C00495415,2554.160846,1721.9636401390403
534,T0003_C00495469,3309.480483,3059.428432546522
535,T0003_C00495515,1305.877556,1141.597588936702
536,T0003_C00495551,183.0231404,161.69914925218345
537,T0003_C00495589,8.165533921,6.129741823588958
538,T0003_C00495650,421.8149159,249.99959604368408
539,T0003_C00495682,266.6069864,217.23555731159203
540,T0003_C00495710,221.3204872,199.6563446030403
541,T0003_C00495750,6163.552635,4029.4023070156973
542,T0003_C00495793,979.8778953,619.9078881060532
543,T0003_C00495828,193.6457017,173.63560402328977
544,T0003_C00495870,456.637401,320.38005225119184
545,T0003_C00495903,193.2704305,189.4943193538249
546,T0003_C00495955,1523.62764,1259.3355711031686
547,T0003_C00496015,3802.902563,1907.2656058618943
548,T0003_C00496082,22.33437087,17.365431808980237
549,T0003_C00496134,1166.296143,893.5070667885267
550,T0003_C00496175,213.7954592,181.14303995682536
551,T0003_C00496213,195.4644719,195.14825902647783
552,T0003_C00496256,440.9215364,397.0124693716221
553,T0003_C00496282,57.41334737,34.29640119382724
